JobID|JobIDRaw|JobName|Account|QOS|Partition|State|ExitCode|Submit|Start|End|ElapsedRaw|NNodes|NCPUS|AllocTRES|WorkDir
58586838_10|58586888|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:38:51|166|1|26|billing=26,cpu=26,energy=72725,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_11|58586889|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:37:22|77|1|26|billing=26,cpu=26,energy=36800,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_12|58586909|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:37:59|114|1|26|billing=26,cpu=26,energy=63448,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_13|58586910|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:36:35|30|1|26|billing=26,cpu=26,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_14|58586911|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:36:56|51|1|26|billing=26,cpu=26,energy=17733,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_15|58586912|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:37:35|90|1|26|billing=26,cpu=26,energy=34610,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_16|58586913|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:38:59|174|1|26|billing=26,cpu=26,energy=101706,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_17|58586914|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:36:56|51|1|26|billing=26,cpu=26,energy=16738,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_18|58586915|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:36:05|2026-09-19T09:39:06|181|1|26|billing=26,cpu=26,energy=84144,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_19|58586926|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:38:18|2026-09-19T09:41:17|179|1|26|billing=26,cpu=26,energy=86333,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_20|58586927|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:38:18|2026-09-19T09:38:37|19|1|26|billing=26,cpu=26,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_21|58586947|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:38:18|2026-09-19T09:38:51|33|1|26|billing=26,cpu=26,energy=16134,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_22|58586952|pet-r4-extract|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T09:32:15|2026-09-19T09:40:22|2026-09-19T09:41:34|72|1|26|billing=26,cpu=26,energy=36335,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_23|58586953|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T09:32:15|2026-09-19T09:40:22|2026-09-19T09:41:14|52|1|26|billing=26,cpu=26,energy=18825,mem=48G,node=1|/pscratch/sd/j/josephrb
58586838_24|58586838|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T09:32:15|2026-09-19T09:40:22|2026-09-19T09:41:49|87|1|26|billing=26,cpu=26,energy=39069,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_13|58588627|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:24|2026-09-19T12:04:29|3365|1|26|billing=26,cpu=26,energy=1825821,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_14|58588628|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:09:49|84|1|26|billing=26,cpu=26,energy=38385,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_15|58588694|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:10:53|148|1|26|billing=26,cpu=26,energy=71283,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_16|58588695|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:32:45|1460|1|26|billing=26,cpu=26,energy=864104,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_17|58588696|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:41:36|1991|1|26|billing=26,cpu=26,energy=993916,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_18|58588697|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:22:20|835|1|26|billing=26,cpu=26,energy=519356,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_19|58588698|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:17:28|543|1|26|billing=26,cpu=26,energy=278248,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_20|58588699|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:09:36|71|1|26|billing=26,cpu=26,energy=34951,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_21|58588700|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:38:16|1791|1|26|billing=26,cpu=26,energy=1066268,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_22|58588701|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:16:08|463|1|26|billing=26,cpu=26,energy=264187,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_23|58588702|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:08:30|5|1|26|billing=26,cpu=26,mem=48G,node=1|/pscratch/sd/j/josephrb
58588626_24|58588626|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T11:05:49|2026-09-19T11:08:25|2026-09-19T11:08:30|5|1|26|billing=26,cpu=26,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_13|58590900|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:14:20|276|1|26|billing=26,cpu=26,energy=154664,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_14|58590901|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:10:25|41|1|26|billing=26,cpu=26,energy=19339,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_15|58590961|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:10:46|62|1|26|billing=26,cpu=26,energy=35793,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_16|58590962|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:13:42|238|1|26|billing=26,cpu=26,energy=119152,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_17|58590963|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:14:03|259|1|26|billing=26,cpu=26,energy=130614,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_18|58590964|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:12:43|179|1|26|billing=26,cpu=26,energy=77640,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_19|58590965|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:12:13|149|1|26|billing=26,cpu=26,energy=62050,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_20|58590966|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:10:22|38|1|26|billing=26,cpu=26,energy=17585,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_21|58590967|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:14:01|257|1|26|billing=26,cpu=26,energy=140580,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_22|58590968|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:12:10|146|1|26|billing=26,cpu=26,energy=68945,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_23|58590969|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:09:49|5|1|26|billing=26,cpu=26,mem=48G,node=1|/pscratch/sd/j/josephrb
58590899_24|58590899|pet-r4-extract|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:08:23|2026-09-19T12:09:44|2026-09-19T12:09:48|4|1|26|billing=26,cpu=26,mem=48G,node=1|/pscratch/sd/j/josephrb
58591372_1|58591373|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T13:27:02|3623|1|18|billing=18,cpu=18,energy=2102752,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_2|58591374|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:45:48|1149|1|18|billing=18,cpu=18,energy=738491,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_3|58591396|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T13:01:15|2076|1|18|billing=18,cpu=18,energy=1021191,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_4|58591397|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T14:07:19|6040|1|18|billing=18,cpu=18,energy=3228246,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_5|58591398|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T13:49:32|4973|1|18|billing=18,cpu=18,energy=2283091,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_6|58591399|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T14:24:48|7089|1|18|billing=18,cpu=18,energy=4740229,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_7|58591400|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T14:03:23|5804|1|18|billing=18,cpu=18,energy=3791350,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_8|58591401|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:36:12|573|1|18|billing=18,cpu=18,energy=338185,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_9|58591402|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T14:52:11|8732|1|18|billing=18,cpu=18,energy=3781775,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_10|58591403|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T13:51:57|5118|1|18|billing=18,cpu=18,energy=2225530,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_11|58591404|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:51:35|1496|1|18|billing=18,cpu=18,energy=935264,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_12|58591405|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:59:48|1989|1|18|billing=18,cpu=18,energy=1283242,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_13|58591406|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:49:13|1354|1|18|billing=18,cpu=18,energy=767513,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_14|58591407|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:31:26|287|1|18|billing=18,cpu=18,energy=153401,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_15|58591408|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:37:23|644|1|18|billing=18,cpu=18,energy=294700,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_16|58591409|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T13:02:04|2125|1|18|billing=18,cpu=18,energy=1298355,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_17|58591410|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:51:46|1507|1|18|billing=18,cpu=18,energy=930395,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_18|58591411|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T13:06:36|2397|1|18|billing=18,cpu=18,energy=1492771,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_19|58591412|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:59:17|1958|1|18|billing=18,cpu=18,energy=1232136,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_20|58591413|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:29:53|194|1|18|billing=18,cpu=18,energy=114108,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_21|58591414|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T13:03:54|2235|1|18|billing=18,cpu=18,energy=1359559,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_22|58591415|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:53:08|1589|1|18|billing=18,cpu=18,energy=888738,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_23|58591416|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:33:46|427|1|18|billing=18,cpu=18,energy=237673,mem=32G,node=1|/pscratch/sd/j/josephrb
58591372_24|58591372|pet-build-inputs|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T12:25:00|2026-09-19T12:26:39|2026-09-19T12:38:13|694|1|18|billing=18,cpu=18,energy=458082,mem=32G,node=1|/pscratch/sd/j/josephrb
58592752|58592752|pet-join-launch|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T13:47:28|2026-09-19T14:54:29|2026-09-19T14:57:42|193|1|52|billing=52,cpu=52,energy=87766,mem=96G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58594462|58594462|pet-join-launch|m3246|shared|shared_milan_ss11|CANCELLED by 112498|0:0|2026-09-19T15:14:00|None|2026-09-19T15:26:25|0|1|0||/pscratch/sd/j/josephrb/pet-campaign-exec
58595007|58595007|pet-join-launch|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T15:26:38|2026-09-19T15:57:22|2026-09-19T16:00:48|206|1|52|billing=52,cpu=52,energy=106220,mem=96G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58596071|58596071|pet-batch-variance|m3246_g|gpu_shared|shared_gpu_ss11|FAILED|1:0|2026-09-19T15:48:08|2026-09-19T15:51:54|2026-09-19T15:52:02|8|1|32|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58596282|58596282|pet-batch-variance|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T15:52:49|2026-09-19T15:55:05|2026-09-19T15:56:04|59|1|32|billing=32,cpu=32,energy=21074,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58596605_[3-8]|58596605|pet-campaign|m3246_g|gpu_shared|shared_gpu_ss11|CANCELLED by 112498|0:0|2026-09-19T16:00:46|None|2026-09-19T16:14:56|0|1|0||/pscratch/sd/j/josephrb/pet-campaign-exec
58596782|58596782|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T16:04:36|2026-09-19T16:06:16|2026-09-19T16:09:58|222|1|32|billing=32,cpu=32,energy=128472,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58597198|58597198|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T16:15:02|2026-09-19T16:19:30|2026-09-19T16:23:40|250|1|32|billing=32,cpu=32,energy=149938,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58597844|58597844|pet-join-launch|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-19T16:27:36|2026-09-19T16:55:49|2026-09-19T17:01:08|319|1|52|billing=52,cpu=52,energy=176039,mem=96G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58599158|58599158|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T16:59:52|2026-09-19T17:02:25|2026-09-19T17:20:19|1074|1|32|billing=32,cpu=32,energy=819079,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58600410|58600410|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|FAILED|1:0|2026-09-19T17:27:19|2026-09-19T17:29:31|2026-09-19T17:29:35|4|1|32|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58600526|58600526|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T17:32:02|2026-09-19T17:34:37|2026-09-19T17:37:44|187|1|32|billing=32,cpu=32,energy=120144,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58600705|58600705|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T17:39:30|2026-09-19T17:40:59|2026-09-19T17:45:24|265|1|32|billing=32,cpu=32,energy=244892,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58600951|58600951|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|CANCELLED by 112498|0:0|2026-09-19T17:47:45|2026-09-19T17:49:03|2026-09-19T17:57:36|513|1|32|billing=32,cpu=32,energy=516885,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58601269|58601269|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T17:57:43|2026-09-19T18:07:54|2026-09-19T18:29:48|1314|1|32|billing=32,cpu=32,energy=1306071,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58601848|58601848|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T18:33:47|2026-09-19T18:45:21|2026-09-19T19:05:16|1195|1|32|billing=32,cpu=32,energy=613759,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58602446|58602446|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T19:07:07|2026-09-19T19:40:33|2026-09-19T20:03:50|1397|1|32|billing=32,cpu=32,energy=1061586,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58603822|58603822|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T20:09:28|2026-09-19T20:11:09|2026-09-19T20:30:53|1184|1|32|billing=32,cpu=32,energy=834233,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58604428|58604428|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T20:35:08|2026-09-19T20:36:07|2026-09-19T20:55:12|1145|1|32|billing=32,cpu=32,energy=695813,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58604833|58604833|pet-diagnose-theirs|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T20:56:51|2026-09-19T20:58:09|2026-09-19T20:58:36|27|1|32|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58604974|58604974|pet-diagnose-theirs|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T20:59:29|2026-09-19T21:01:15|2026-09-19T21:01:33|18|1|32|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58605052|58605052|pet-diagnose-theirs|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T21:02:22|2026-09-19T21:04:42|2026-09-19T21:05:53|71|1|32|billing=32,cpu=32,energy=38015,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58605239|58605239|pet-diagnose-theirs|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T21:11:27|2026-09-19T21:13:18|2026-09-19T21:14:43|85|1|32|billing=32,cpu=32,energy=37227,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58605416|58605416|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T21:15:54|2026-09-19T21:18:19|2026-09-19T21:23:50|331|1|32|billing=32,cpu=32,energy=174287,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58605669|58605669|pet-prematerialize|m3246|shared|shared_milan_ss11|CANCELLED by 112498|0:0|2026-09-19T21:26:40|None|2026-09-19T21:40:35|0|1|0||/pscratch/sd/j/josephrb/pet-campaign-exec
58605915|58605915|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T21:43:10|2026-09-19T21:46:08|2026-09-19T21:51:03|295|1|32|billing=32,cpu=32,energy=220598,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58606075|58606075|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T21:53:10|2026-09-19T21:55:42|2026-09-19T22:01:26|344|1|32|billing=32,cpu=32,energy=275748,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58606272|58606272|pet-campaign-smoke|m3246_g|gpu_shared|shared_gpu_ss11|COMPLETED|0:0|2026-09-19T22:04:16|2026-09-19T22:06:56|2026-09-19T22:12:43|347|1|32|billing=32,cpu=32,energy=262698,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1|/pscratch/sd/j/josephrb/pet-variance-exec-20260920
58606498|58606498|pet-prematerialize|m3246|shared|shared_milan_ss11|CANCELLED by 112498|0:0|2026-09-19T22:13:51|None|2026-09-19T22:17:55|0|1|0||/pscratch/sd/j/josephrb/pet-campaign-exec
58606602|58606602|pet-prematerialize|m3246|shared|shared_milan_ss11|CANCELLED by 112498|0:0|2026-09-19T22:17:58|None|2026-09-19T22:34:04|0|1|0||/pscratch/sd/j/josephrb/pet-campaign-exec
58607130|58607130|pet-prematerialize|m3246|shared|shared_milan_ss11|CANCELLED by 112498|0:0|2026-09-19T22:36:43|None|2026-09-19T22:40:12|0|1|0||/pscratch/sd/j/josephrb/pet-campaign-exec
58607250|58607250|pet-prematerialize|m3246|shared|shared_milan_ss11|CANCELLED by 112498|0:0|2026-09-19T22:40:18|None|2026-09-19T22:53:52|0|1|0||/pscratch/sd/j/josephrb/pet-campaign-exec
58607616|58607616|pet-prematerialize|m3246|shared|shared_milan_ss11|FAILED|1:0|2026-09-19T22:54:15|2026-09-20T00:50:32|2026-09-20T00:52:13|101|1|26|billing=26,cpu=26,energy=42988,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
58627085|58627085|pet-prematerialize|m3246|shared|shared_milan_ss11|COMPLETED|0:0|2026-09-20T08:58:30|2026-09-20T09:04:49|2026-09-20T09:51:48|2819|1|26|billing=26,cpu=26,energy=1535567,mem=48G,node=1|/pscratch/sd/j/josephrb/pet-campaign-exec
