JobID|QOS|Submit|Start|State|ElapsedRaw|AllocTRES
58566629|gpu_shared|2026-09-18T21:52:44|2026-09-18T21:59:47|COMPLETED|728|billing=32,cpu=32,energy=716853,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58585495|gpu_shared|2026-09-19T08:10:39|2026-09-19T08:13:12|COMPLETED|85|billing=32,cpu=32,energy=48573,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58585574|gpu_shared|2026-09-19T08:15:35|2026-09-19T08:17:21|COMPLETED|76|billing=32,cpu=32,energy=51834,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58585575|gpu_shared|2026-09-19T08:15:35|2026-09-19T08:17:21|COMPLETED|245|billing=32,cpu=32,energy=193027,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58585924|gpu_shared|2026-09-19T08:33:23|2026-09-19T08:36:26|COMPLETED|194|billing=32,cpu=32,energy=111410,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58586140|gpu_shared|2026-09-19T08:45:44|2026-09-19T08:48:17|COMPLETED|189|billing=32,cpu=32,energy=93222,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58586142|gpu_shared|2026-09-19T08:45:44|2026-09-19T08:48:17|COMPLETED|355|billing=32,cpu=32,energy=164355,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58586294|shared|2026-09-19T08:54:37|2026-09-19T09:02:07|COMPLETED|262|billing=26,cpu=26,energy=148035,mem=48G,node=1
58586380|gpu_shared|2026-09-19T09:00:22|2026-09-19T09:02:05|COMPLETED|185|billing=32,cpu=32,energy=202643,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58586479|gpu_shared|2026-09-19T09:07:35|2026-09-19T09:09:36|COMPLETED|183|billing=32,cpu=32,energy=205967,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58586480|gpu_shared|2026-09-19T09:07:35|2026-09-19T09:09:36|COMPLETED|202|billing=32,cpu=32,energy=184715,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58586838_1|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|167|billing=26,cpu=26,energy=83205,mem=48G,node=1
58586838_2|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|72|billing=26,cpu=26,energy=36145,mem=48G,node=1
58586838_3|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|113|billing=26,cpu=26,energy=59754,mem=48G,node=1
58586838_4|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|270|billing=26,cpu=26,energy=133636,mem=48G,node=1
58586838_5|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|255|billing=26,cpu=26,energy=159247,mem=48G,node=1
58586838_6|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|299|billing=26,cpu=26,energy=180502,mem=48G,node=1
58586838_7|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|250|billing=26,cpu=26,energy=160830,mem=48G,node=1
58586838_8|shared|2026-09-19T09:32:15|2026-09-19T09:33:56|COMPLETED|47|billing=26,cpu=26,energy=16709,mem=48G,node=1
58586838_9|shared|2026-09-19T09:32:15|2026-09-19T09:33:57|COMPLETED|398|billing=26,cpu=26,energy=246108,mem=48G,node=1
58586838_10|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|COMPLETED|166|billing=26,cpu=26,energy=72725,mem=48G,node=1
58586838_11|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|COMPLETED|77|billing=26,cpu=26,energy=36800,mem=48G,node=1
58586838_12|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|COMPLETED|114|billing=26,cpu=26,energy=63448,mem=48G,node=1
58586838_13|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|FAILED|30|billing=26,cpu=26,mem=48G,node=1
58586838_14|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|FAILED|51|billing=26,cpu=26,energy=17733,mem=48G,node=1
58586838_15|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|FAILED|90|billing=26,cpu=26,energy=34610,mem=48G,node=1
58586838_16|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|FAILED|174|billing=26,cpu=26,energy=101706,mem=48G,node=1
58586838_17|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|FAILED|51|billing=26,cpu=26,energy=16738,mem=48G,node=1
58586838_18|shared|2026-09-19T09:32:15|2026-09-19T09:36:05|FAILED|181|billing=26,cpu=26,energy=84144,mem=48G,node=1
58586838_19|shared|2026-09-19T09:32:15|2026-09-19T09:38:18|FAILED|179|billing=26,cpu=26,energy=86333,mem=48G,node=1
58586838_20|shared|2026-09-19T09:32:15|2026-09-19T09:38:18|FAILED|19|billing=26,cpu=26,mem=48G,node=1
58586838_21|shared|2026-09-19T09:32:15|2026-09-19T09:38:18|FAILED|33|billing=26,cpu=26,energy=16134,mem=48G,node=1
58586838_22|shared|2026-09-19T09:32:15|2026-09-19T09:40:22|FAILED|72|billing=26,cpu=26,energy=36335,mem=48G,node=1
58586838_23|shared|2026-09-19T09:32:15|2026-09-19T09:40:22|COMPLETED|52|billing=26,cpu=26,energy=18825,mem=48G,node=1
58586838_24|shared|2026-09-19T09:32:15|2026-09-19T09:40:22|COMPLETED|87|billing=26,cpu=26,energy=39069,mem=48G,node=1
58588626_13|shared|2026-09-19T11:05:49|2026-09-19T11:08:24|COMPLETED|3365|billing=26,cpu=26,energy=1825821,mem=48G,node=1
58588626_14|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|84|billing=26,cpu=26,energy=38385,mem=48G,node=1
58588626_15|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|148|billing=26,cpu=26,energy=71283,mem=48G,node=1
58588626_16|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|1460|billing=26,cpu=26,energy=864104,mem=48G,node=1
58588626_17|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|1991|billing=26,cpu=26,energy=993916,mem=48G,node=1
58588626_18|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|835|billing=26,cpu=26,energy=519356,mem=48G,node=1
58588626_19|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|543|billing=26,cpu=26,energy=278248,mem=48G,node=1
58588626_20|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|71|billing=26,cpu=26,energy=34951,mem=48G,node=1
58588626_21|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|1791|billing=26,cpu=26,energy=1066268,mem=48G,node=1
58588626_22|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|463|billing=26,cpu=26,energy=264187,mem=48G,node=1
58588626_23|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|5|billing=26,cpu=26,mem=48G,node=1
58588626_24|shared|2026-09-19T11:05:49|2026-09-19T11:08:25|COMPLETED|5|billing=26,cpu=26,mem=48G,node=1
58590899_13|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|276|billing=26,cpu=26,energy=154664,mem=48G,node=1
58590899_14|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|41|billing=26,cpu=26,energy=19339,mem=48G,node=1
58590899_15|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|62|billing=26,cpu=26,energy=35793,mem=48G,node=1
58590899_16|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|238|billing=26,cpu=26,energy=119152,mem=48G,node=1
58590899_17|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|259|billing=26,cpu=26,energy=130614,mem=48G,node=1
58590899_18|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|179|billing=26,cpu=26,energy=77640,mem=48G,node=1
58590899_19|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|149|billing=26,cpu=26,energy=62050,mem=48G,node=1
58590899_20|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|38|billing=26,cpu=26,energy=17585,mem=48G,node=1
58590899_21|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|257|billing=26,cpu=26,energy=140580,mem=48G,node=1
58590899_22|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|146|billing=26,cpu=26,energy=68945,mem=48G,node=1
58590899_23|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|5|billing=26,cpu=26,mem=48G,node=1
58590899_24|shared|2026-09-19T12:08:23|2026-09-19T12:09:44|COMPLETED|4|billing=26,cpu=26,mem=48G,node=1
58591372_1|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|3623|billing=18,cpu=18,energy=2102752,mem=32G,node=1
58591372_2|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|1149|billing=18,cpu=18,energy=738491,mem=32G,node=1
58591372_3|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|2076|billing=18,cpu=18,energy=1021191,mem=32G,node=1
58591372_4|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|6040|billing=18,cpu=18,energy=3228246,mem=32G,node=1
58591372_5|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|4973|billing=18,cpu=18,energy=2283091,mem=32G,node=1
58591372_6|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|7089|billing=18,cpu=18,energy=4740229,mem=32G,node=1
58591372_7|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|5804|billing=18,cpu=18,energy=3791350,mem=32G,node=1
58591372_8|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|573|billing=18,cpu=18,energy=338185,mem=32G,node=1
58591372_9|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|8732|billing=18,cpu=18,energy=3781775,mem=32G,node=1
58591372_10|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|5118|billing=18,cpu=18,energy=2225530,mem=32G,node=1
58591372_11|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|1496|billing=18,cpu=18,energy=935264,mem=32G,node=1
58591372_12|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|1989|billing=18,cpu=18,energy=1283242,mem=32G,node=1
58591372_13|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|1354|billing=18,cpu=18,energy=767513,mem=32G,node=1
58591372_14|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|287|billing=18,cpu=18,energy=153401,mem=32G,node=1
58591372_15|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|644|billing=18,cpu=18,energy=294700,mem=32G,node=1
58591372_16|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|2125|billing=18,cpu=18,energy=1298355,mem=32G,node=1
58591372_17|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|1507|billing=18,cpu=18,energy=930395,mem=32G,node=1
58591372_18|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|2397|billing=18,cpu=18,energy=1492771,mem=32G,node=1
58591372_19|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|1958|billing=18,cpu=18,energy=1232136,mem=32G,node=1
58591372_20|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|194|billing=18,cpu=18,energy=114108,mem=32G,node=1
58591372_21|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|2235|billing=18,cpu=18,energy=1359559,mem=32G,node=1
58591372_22|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|1589|billing=18,cpu=18,energy=888738,mem=32G,node=1
58591372_23|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|427|billing=18,cpu=18,energy=237673,mem=32G,node=1
58591372_24|shared|2026-09-19T12:25:00|2026-09-19T12:26:39|COMPLETED|694|billing=18,cpu=18,energy=458082,mem=32G,node=1
58592752|shared|2026-09-19T13:47:28|2026-09-19T14:54:29|FAILED|193|billing=52,cpu=52,energy=87766,mem=96G,node=1
58594462|shared|2026-09-19T15:14:00|None|CANCELLED by 112498|0|
58595007|shared|2026-09-19T15:26:38|2026-09-19T15:57:22|COMPLETED|206|billing=52,cpu=52,energy=106220,mem=96G,node=1
58596071|gpu_shared|2026-09-19T15:48:08|2026-09-19T15:51:54|FAILED|8|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58596282|gpu_shared|2026-09-19T15:52:49|2026-09-19T15:55:05|COMPLETED|59|billing=32,cpu=32,energy=21074,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58596605_[3-8]|gpu_shared|2026-09-19T16:00:46|None|CANCELLED by 112498|0|
58596782|gpu_shared|2026-09-19T16:04:36|2026-09-19T16:06:16|COMPLETED|222|billing=32,cpu=32,energy=128472,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58597198|gpu_shared|2026-09-19T16:15:02|2026-09-19T16:19:30|COMPLETED|250|billing=32,cpu=32,energy=149938,gres/gpu:a100=1,gres/gpu=1,mem=56G,node=1
58597844|shared|2026-09-19T16:27:36|2026-09-19T16:55:49|COMPLETED|319|billing=52,cpu=52,energy=176039,mem=96G,node=1
58597916|shared|2026-09-19T16:28:28|2026-09-19T16:55:49|COMPLETED|1616|billing=50,cpu=50,energy=1059109,mem=90G,node=1
58598277_1|gpu_shared|2026-09-19T16:36:54|2026-09-19T16:55:32|COMPLETED|19|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_2|gpu_shared|2026-09-19T16:36:54|2026-09-19T16:55:32|COMPLETED|19|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_3|gpu_shared|2026-09-19T16:36:54|2026-09-19T16:55:47|COMPLETED|15|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_4|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:23:05|COMPLETED|515|billing=32,cpu=32,energy=354815,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_5|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|513|billing=32,cpu=32,energy=357314,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_6|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|513|billing=32,cpu=32,energy=337788,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_7|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|519|billing=32,cpu=32,energy=311082,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_8|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|515|billing=32,cpu=32,energy=311082,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_9|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|515|billing=32,cpu=32,energy=311082,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_10|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|520|billing=32,cpu=32,energy=354669,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_11|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|516|billing=32,cpu=32,energy=259943,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_12|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|513|billing=32,cpu=32,energy=260115,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_13|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|516|billing=32,cpu=32,energy=260052,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_14|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|515|billing=32,cpu=32,energy=270230,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_15|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|515|billing=32,cpu=32,energy=270292,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_16|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:26:22|COMPLETED|515|billing=32,cpu=32,energy=256932,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_17|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:32:55|COMPLETED|525|billing=32,cpu=32,energy=342748,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_18|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:34:33|COMPLETED|513|billing=32,cpu=32,energy=259057,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_19|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:34:33|COMPLETED|513|billing=32,cpu=32,energy=246857,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_20|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:34:33|COMPLETED|513|billing=32,cpu=32,energy=246842,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_21|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:36:13|COMPLETED|507|billing=32,cpu=32,energy=341120,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_22|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:36:13|COMPLETED|507|billing=32,cpu=32,energy=341278,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_23|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:36:13|COMPLETED|518|billing=32,cpu=32,energy=325465,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_24|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:40:58|COMPLETED|565|billing=32,cpu=32,energy=450115,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_25|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:45:46|COMPLETED|508|billing=32,cpu=32,energy=339416,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_26|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:45:46|COMPLETED|510|billing=32,cpu=32,energy=339508,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_27|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:49:03|COMPLETED|513|billing=32,cpu=32,energy=360294,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_28|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:49:03|COMPLETED|515|billing=32,cpu=32,energy=359869,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_29|gpu_shared|2026-09-19T16:36:54|2026-09-19T17:56:07|COMPLETED|513|billing=32,cpu=32,energy=547641,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_30|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:32:08|COMPLETED|507|billing=32,cpu=32,energy=461533,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_31|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:36:45|COMPLETED|510|billing=32,cpu=32,energy=391134,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_32|gpu_shared|2026-09-19T16:36:54|2026-09-19T18:51:44|COMPLETED|510|billing=32,cpu=32,energy=217736,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_33|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:04:59|COMPLETED|515|billing=32,cpu=32,energy=389016,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_34|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:05:14|COMPLETED|520|billing=32,cpu=32,energy=216747,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_35|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:06:53|COMPLETED|512|billing=32,cpu=32,energy=220646,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_36|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:06:53|COMPLETED|517|billing=32,cpu=32,energy=220605,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_37|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|518|billing=32,cpu=32,energy=331200,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_38|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|523|billing=32,cpu=32,energy=331586,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_39|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|519|billing=32,cpu=32,energy=332019,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_40|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|517|billing=32,cpu=32,energy=307153,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_41|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|516|billing=32,cpu=32,energy=307455,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_42|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|516|billing=32,cpu=32,energy=307859,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_43|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|515|billing=32,cpu=32,energy=298604,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_44|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|517|billing=32,cpu=32,energy=298647,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_45|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|514|billing=32,cpu=32,energy=282266,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_46|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|519|billing=32,cpu=32,energy=219379,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_47|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|521|billing=32,cpu=32,energy=219379,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_48|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|521|billing=32,cpu=32,energy=219379,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_49|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|522|billing=32,cpu=32,energy=333148,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_50|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|516|billing=32,cpu=32,energy=333609,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_51|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|518|billing=32,cpu=32,energy=333920,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_52|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|521|billing=32,cpu=32,energy=307415,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_53|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|522|billing=32,cpu=32,energy=307848,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_54|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|519|billing=32,cpu=32,energy=308268,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_55|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|520|billing=32,cpu=32,energy=319373,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_56|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|520|billing=32,cpu=32,energy=319735,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_57|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|518|billing=32,cpu=32,energy=319733,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_58|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|524|billing=32,cpu=32,energy=299102,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_59|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|520|billing=32,cpu=32,energy=299417,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_60|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|519|billing=32,cpu=32,energy=299757,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_61|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|518|billing=32,cpu=32,energy=304936,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_62|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|519|billing=32,cpu=32,energy=305351,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_63|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|522|billing=32,cpu=32,energy=305605,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_64|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:10:05|COMPLETED|519|billing=32,cpu=32,energy=396789,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_65|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:15:16|COMPLETED|518|billing=32,cpu=32,energy=304836,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_66|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:15:16|COMPLETED|521|billing=32,cpu=32,energy=305007,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_67|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:16:47|COMPLETED|521|billing=32,cpu=32,energy=321151,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_68|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:16:47|COMPLETED|516|billing=32,cpu=32,energy=409551,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_69|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|517|billing=32,cpu=32,energy=204764,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_70|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|517|billing=32,cpu=32,energy=204616,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_71|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|510|billing=32,cpu=32,energy=194905,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_72|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|514|billing=32,cpu=32,energy=230760,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
58598277_73|gpu_shared|2026-09-19T16:36:54|2026-09-19T19:20:01|COMPLETED|510|billing=32,cpu=32,energy=219220,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1
